sample	tb_group	mode	pct	clade_reads	taxon_reads	rank_code	taxid	name
SRR28476482	pos	strict	NA	131	131	S	107400	Methylobacterium fujisawaense
SRR28476482	pos	strict	NA	123	123	S	570505	Methylobacterium bullatum
SRR28476482	pos	strict	NA	114	114	S	2202828	Methylobacterium radiodurans
SRR28476482	pos	strict	NA	101	5	S	334852	Methylobacterium oryzae
SRR28476482	pos	strict	NA	64	64	S	374432	Methylobacterium tardum
SRR28476482	pos	strict	NA	19	19	S	269660	Methylobacterium brachiatum
SRR28476482	pos	strict	NA	16	16	S	2051553	Methylobacterium currus
SRR28476482	pos	strict	NA	13	13	S	270351	Methylobacterium aquaticum
SRR28476482	pos	strict	NA	12	0	S	114616	Methylobacterium nodulans
SRR28476482	pos	strict	NA	11	11	S	418223	Methylobacterium phyllosphaerae
SRR28476484	pos	strict	NA	3110	3110	S	2984843	Methylobacterium sp. FF17
SRR28476484	pos	strict	NA	1420	1420	S	739141	Methylobacterium sp. XJLW
SRR28476484	pos	strict	NA	484	484	S	3138063	Methylobacterium sp. CB376
SRR28476484	pos	strict	NA	361	361	S	2603276	Methylobacterium sp. WL1
SRR28476484	pos	strict	NA	35	35	S	925818	Methylobacterium sp. AMS5
SRR28476484	pos	strict	NA	35	35	S	3038924	Methylobacterium sp. 391_Methyba4
SRR28476484	pos	strict	NA	18	18	S	2202826	Methylobacterium sp. 17Sr1-1
SRR28476484	pos	strict	NA	18	18	S	2894310	Methylobacterium sp. NMS14P
SRR28476484	pos	strict	NA	12	12	S	1479019	Methylobacterium sp. C1
SRR28476484	pos	strict	NA	7	7	S	2718876	Methylobacterium sp. SyP6R
SRR28476484	pos	strict	NA	1073	12	S	31998	Methylobacterium radiotolerans
SRR28476484	pos	strict	NA	1043	1043	S	410	Methylobacterium organophilum
SRR28476484	pos	strict	NA	1031	1031	S	2202825	Methylobacterium durans
SRR28476484	pos	strict	NA	891	891	S	107400	Methylobacterium fujisawaense
SRR28476484	pos	strict	NA	650	650	S	570505	Methylobacterium bullatum
SRR28476484	pos	strict	NA	455	22	S	334852	Methylobacterium oryzae
SRR28476484	pos	strict	NA	444	444	S	2202828	Methylobacterium radiodurans
SRR28476484	pos	strict	NA	292	292	S	269660	Methylobacterium brachiatum
SRR28476484	pos	strict	NA	288	288	S	374432	Methylobacterium tardum
SRR28476484	pos	strict	NA	78	0	S	114616	Methylobacterium nodulans
SRR28476486	pos	strict	NA	2851	2851	S	2984843	Methylobacterium sp. FF17
SRR28476486	pos	strict	NA	1316	1316	S	739141	Methylobacterium sp. XJLW
SRR28476486	pos	strict	NA	255	255	S	2603276	Methylobacterium sp. WL1
SRR28476486	pos	strict	NA	235	235	S	3138063	Methylobacterium sp. CB376
SRR28476486	pos	strict	NA	29	29	S	2894310	Methylobacterium sp. NMS14P
SRR28476486	pos	strict	NA	14	14	S	925818	Methylobacterium sp. AMS5
SRR28476486	pos	strict	NA	9	9	S	2202826	Methylobacterium sp. 17Sr1-1
SRR28476486	pos	strict	NA	2	2	S	2718876	Methylobacterium sp. SyP6R
SRR28476486	pos	strict	NA	1447	1447	S	2202825	Methylobacterium durans
SRR28476486	pos	strict	NA	1242	1242	S	410	Methylobacterium organophilum
SRR28476486	pos	strict	NA	961	3	S	31998	Methylobacterium radiotolerans
SRR28476486	pos	strict	NA	659	659	S	2202828	Methylobacterium radiodurans
SRR28476486	pos	strict	NA	629	629	S	570505	Methylobacterium bullatum
SRR28476486	pos	strict	NA	555	0	S	114616	Methylobacterium nodulans
SRR28476486	pos	strict	NA	486	486	S	107400	Methylobacterium fujisawaense
SRR28476486	pos	strict	NA	356	356	S	2051553	Methylobacterium currus
SRR28476486	pos	strict	NA	312	1	S	334852	Methylobacterium oryzae
SRR28476486	pos	strict	NA	201	201	S	269660	Methylobacterium brachiatum
SRR28476486	pos	strict	NA	192	192	S	374432	Methylobacterium tardum
SRR28476486	pos	strict	NA	62	62	S	2202827	Methylobacterium terrae
SRR28476487	pos	strict	NA	42002	41846	S	1747	Cutibacterium acnes
SRR28476487	pos	strict	NA	1801	1801	S	33011	Cutibacterium granulosum
SRR28476487	pos	strict	NA	225	225	S	33010	Cutibacterium avidum
SRR28476487	pos	strict	NA	175	175	S	2559073	Cutibacterium modestum
SRR28476487	pos	strict	NA	53	53	S	3016342	Cutibacterium equinum
SRR28476487	pos	strict	NA	125	125	S	2760310	Tessaracoccus sp. MC1865
SRR28476487	pos	strict	NA	67	67	S	1610493	Tessaracoccus flavus
SRR28476487	pos	strict	NA	27	27	S	2161816	Tessaracoccus timonensis
SRR28476487	pos	strict	NA	9	9	S	399497	Tessaracoccus flavescens
SRR28476487	pos	strict	NA	93	93	S	546874	Microlunatus sagamiharensis
SRR28476487	pos	strict	NA	7	7	S	630515	Microlunatus soli
SRR28476487	pos	strict	NA	2	0	S	29405	Microlunatus phosphovorus
SRR28476487	pos	strict	NA	1	1	S	2596828	Microlunatus elymi
SRR28476487	pos	strict	NA	63	63	S	2760308	Propioniciclava sp. MC1595
SRR28476487	pos	strict	NA	43	43	S	2775081	Propioniciclava soli
SRR28476487	pos	strict	NA	1	1	S	2714937	Propioniciclava coleopterorum
SRR28476487	pos	strict	NA	29	29	S	119981	Propionibacterium australiense
SRR28476487	pos	strict	NA	23	23	S	1744	Propionibacterium freudenreichii
SRR28476487	pos	strict	NA	15	15	S	556499	Propionibacterium acidifaciens
SRR28476487	pos	strict	NA	43	43	S	1750	Arachnia propionica
SRR28476489	pos	strict	NA	2371	2371	S	2984843	Methylobacterium sp. FF17
SRR28476489	pos	strict	NA	2272	2272	S	739141	Methylobacterium sp. XJLW
SRR28476489	pos	strict	NA	641	641	S	3138063	Methylobacterium sp. CB376
SRR28476489	pos	strict	NA	536	536	S	2603276	Methylobacterium sp. WL1
SRR28476489	pos	strict	NA	278	278	S	925818	Methylobacterium sp. AMS5
SRR28476489	pos	strict	NA	54	54	S	2894310	Methylobacterium sp. NMS14P
SRR28476489	pos	strict	NA	36	36	S	2202826	Methylobacterium sp. 17Sr1-1
SRR28476489	pos	strict	NA	22	22	S	3038924	Methylobacterium sp. 391_Methyba4
SRR28476489	pos	strict	NA	12	12	S	2718876	Methylobacterium sp. SyP6R
SRR28476489	pos	strict	NA	1	1	S	1479019	Methylobacterium sp. C1
SRR28476489	pos	strict	NA	1664	9	S	31998	Methylobacterium radiotolerans
SRR28476489	pos	strict	NA	1362	1362	S	2202825	Methylobacterium durans
SRR28476489	pos	strict	NA	1336	1336	S	570505	Methylobacterium bullatum
SRR28476489	pos	strict	NA	1271	1271	S	107400	Methylobacterium fujisawaense
SRR28476489	pos	strict	NA	1121	1121	S	410	Methylobacterium organophilum
SRR28476489	pos	strict	NA	738	15	S	334852	Methylobacterium oryzae
SRR28476489	pos	strict	NA	701	701	S	2202828	Methylobacterium radiodurans
SRR28476489	pos	strict	NA	555	555	S	269660	Methylobacterium brachiatum
SRR28476489	pos	strict	NA	497	497	S	374432	Methylobacterium tardum
SRR28476489	pos	strict	NA	174	0	S	114616	Methylobacterium nodulans
SRR28476492	pos	strict	NA	7000	3530	S	28450	Burkholderia pseudomallei
SRR28476492	pos	strict	NA	3290	698	S	57975	Burkholderia thailandensis
SRR28476492	pos	strict	NA	1076	1073	S	13373	Burkholderia mallei
SRR28476492	pos	strict	NA	253	253	S	342113	Burkholderia oklahomensis
SRR28476492	pos	strict	NA	184	184	S	1385591	Burkholderia mayonis
SRR28476492	pos	strict	NA	67	67	S	1503053	Burkholderia singularis
SRR28476492	pos	strict	NA	7	7	S	1637837	Burkholderia savannae
SRR28476492	pos	strict	NA	1	1	S	430531	Burkholderia humptydooensis
SRR28476492	pos	strict	NA	2525	2525	S	87883	Burkholderia multivorans
SRR28476492	pos	strict	NA	1593	681	S	292	Burkholderia cepacia
SRR28476492	pos	strict	NA	1296	1296	S	152480	Burkholderia ambifaria
SRR28476492	pos	strict	NA	1098	1098	S	60552	Burkholderia vietnamiensis
SRR28476492	pos	strict	NA	982	745	S	95486	Burkholderia cenocepacia
SRR28476492	pos	strict	NA	528	528	S	60550	Burkholderia pyrrocinia
SRR28476492	pos	strict	NA	338	338	S	482957	Burkholderia lata
SRR28476492	pos	strict	NA	301	301	S	488732	Burkholderia diffusa
SRR28476492	pos	strict	NA	287	203	S	101571	Burkholderia ubonensis
SRR28476492	pos	strict	NA	206	206	S	488447	Burkholderia contaminans
SRR28476492	pos	strict	NA	146	146	S	1207504	Burkholderia pseudomultivorans
SRR28476492	pos	strict	NA	90	90	S	1503054	Burkholderia stagnalis
SRR28476493	pos	strict	NA	206895	206223	S	1747	Cutibacterium acnes
SRR28476493	pos	strict	NA	3856	3856	S	33011	Cutibacterium granulosum
SRR28476493	pos	strict	NA	860	860	S	2559073	Cutibacterium modestum
SRR28476493	pos	strict	NA	339	339	S	3016342	Cutibacterium equinum
SRR28476493	pos	strict	NA	313	310	S	33010	Cutibacterium avidum
SRR28476493	pos	strict	NA	289	289	S	546874	Microlunatus sagamiharensis
SRR28476493	pos	strict	NA	142	0	S	29405	Microlunatus phosphovorus
SRR28476493	pos	strict	NA	136	136	S	2596828	Microlunatus elymi
SRR28476493	pos	strict	NA	43	43	S	630515	Microlunatus soli
SRR28476493	pos	strict	NA	4	4	S	2672569	Microlunatus sp. Gsoil 973
SRR28476493	pos	strict	NA	549	549	S	2760310	Tessaracoccus sp. MC1865
SRR28476493	pos	strict	NA	47	47	S	2161816	Tessaracoccus timonensis
SRR28476493	pos	strict	NA	23	23	S	1610493	Tessaracoccus flavus
SRR28476493	pos	strict	NA	11	11	S	1285901	Tessaracoccus defluvii
SRR28476493	pos	strict	NA	8	8	S	1332264	Tessaracoccus aquimaris
SRR28476493	pos	strict	NA	1	1	S	399497	Tessaracoccus flavescens
SRR28476493	pos	strict	NA	658	658	S	556499	Propionibacterium acidifaciens
SRR28476493	pos	strict	NA	45	45	S	119981	Propionibacterium australiense
SRR28476493	pos	strict	NA	11	11	S	1744	Propionibacterium freudenreichii
SRR28476493	pos	strict	NA	414	414	S	1750	Arachnia propionica
SRR28476496	pos	strict	NA	5431	2725	S	28450	Burkholderia pseudomallei
SRR28476496	pos	strict	NA	2432	528	S	57975	Burkholderia thailandensis
SRR28476496	pos	strict	NA	778	773	S	13373	Burkholderia mallei
SRR28476496	pos	strict	NA	181	181	S	342113	Burkholderia oklahomensis
SRR28476496	pos	strict	NA	132	132	S	1385591	Burkholderia mayonis
SRR28476496	pos	strict	NA	23	23	S	1503053	Burkholderia singularis
SRR28476496	pos	strict	NA	4	4	S	1637837	Burkholderia savannae
SRR28476496	pos	strict	NA	1	1	S	430531	Burkholderia humptydooensis
SRR28476496	pos	strict	NA	2084	2084	S	87883	Burkholderia multivorans
SRR28476496	pos	strict	NA	1221	547	S	292	Burkholderia cepacia
SRR28476496	pos	strict	NA	1028	1028	S	152480	Burkholderia ambifaria
SRR28476496	pos	strict	NA	832	832	S	60552	Burkholderia vietnamiensis
SRR28476496	pos	strict	NA	661	530	S	95486	Burkholderia cenocepacia
SRR28476496	pos	strict	NA	398	398	S	60550	Burkholderia pyrrocinia
SRR28476496	pos	strict	NA	261	149	S	101571	Burkholderia ubonensis
SRR28476496	pos	strict	NA	243	243	S	482957	Burkholderia lata
SRR28476496	pos	strict	NA	194	194	S	488732	Burkholderia diffusa
SRR28476496	pos	strict	NA	162	162	S	1207504	Burkholderia pseudomultivorans
SRR28476496	pos	strict	NA	159	159	S	488447	Burkholderia contaminans
SRR28476496	pos	strict	NA	89	89	S	1503054	Burkholderia stagnalis
SRR28476499	pos	strict	NA	22469	10623	S	28450	Burkholderia pseudomallei
SRR28476499	pos	strict	NA	11096	2198	S	57975	Burkholderia thailandensis
SRR28476499	pos	strict	NA	3342	3336	S	13373	Burkholderia mallei
SRR28476499	pos	strict	NA	693	693	S	342113	Burkholderia oklahomensis
SRR28476499	pos	strict	NA	569	569	S	1385591	Burkholderia mayonis
SRR28476499	pos	strict	NA	206	206	S	1503053	Burkholderia singularis
SRR28476499	pos	strict	NA	14	14	S	430531	Burkholderia humptydooensis
SRR28476499	pos	strict	NA	3	3	S	1637837	Burkholderia savannae
SRR28476499	pos	strict	NA	13085	13084	S	87883	Burkholderia multivorans
SRR28476499	pos	strict	NA	4595	1961	S	292	Burkholderia cepacia
SRR28476499	pos	strict	NA	4044	4044	S	60552	Burkholderia vietnamiensis
SRR28476499	pos	strict	NA	3859	3849	S	152480	Burkholderia ambifaria
SRR28476499	pos	strict	NA	2674	1885	S	95486	Burkholderia cenocepacia
SRR28476499	pos	strict	NA	1530	1132	S	101571	Burkholderia ubonensis
SRR28476499	pos	strict	NA	1442	1442	S	60550	Burkholderia pyrrocinia
SRR28476499	pos	strict	NA	828	828	S	1207504	Burkholderia pseudomultivorans
SRR28476499	pos	strict	NA	811	811	S	488732	Burkholderia diffusa
SRR28476499	pos	strict	NA	700	700	S	482957	Burkholderia lata
SRR28476499	pos	strict	NA	638	638	S	488447	Burkholderia contaminans
SRR28476499	pos	strict	NA	523	523	S	1503054	Burkholderia stagnalis
SRR28476500	pos	strict	NA	1264	1264	S	2984843	Methylobacterium sp. FF17
SRR28476500	pos	strict	NA	680	680	S	739141	Methylobacterium sp. XJLW
SRR28476500	pos	strict	NA	362	362	S	3138063	Methylobacterium sp. CB376
SRR28476500	pos	strict	NA	109	109	S	2603276	Methylobacterium sp. WL1
SRR28476500	pos	strict	NA	38	38	S	2202826	Methylobacterium sp. 17Sr1-1
SRR28476500	pos	strict	NA	29	29	S	925818	Methylobacterium sp. AMS5
SRR28476500	pos	strict	NA	4	4	S	3038924	Methylobacterium sp. 391_Methyba4
SRR28476500	pos	strict	NA	3	3	S	2718876	Methylobacterium sp. SyP6R
SRR28476500	pos	strict	NA	3	3	S	2894310	Methylobacterium sp. NMS14P
SRR28476500	pos	strict	NA	2	2	S	1479019	Methylobacterium sp. C1
SRR28476500	pos	strict	NA	555	555	S	2202825	Methylobacterium durans
SRR28476500	pos	strict	NA	468	12	S	31998	Methylobacterium radiotolerans
SRR28476500	pos	strict	NA	433	433	S	410	Methylobacterium organophilum
SRR28476500	pos	strict	NA	370	370	S	107400	Methylobacterium fujisawaense
SRR28476500	pos	strict	NA	259	259	S	2202828	Methylobacterium radiodurans
SRR28476500	pos	strict	NA	252	252	S	570505	Methylobacterium bullatum
SRR28476500	pos	strict	NA	222	0	S	334852	Methylobacterium oryzae
SRR28476500	pos	strict	NA	108	108	S	269660	Methylobacterium brachiatum
SRR28476500	pos	strict	NA	99	99	S	374432	Methylobacterium tardum
SRR28476500	pos	strict	NA	65	0	S	114616	Methylobacterium nodulans
SRR28476505	pos	strict	NA	636746	636746	S	29442	Pseudomonas tolaasii
SRR28476505	pos	strict	NA	345	299	S	294	Pseudomonas fluorescens
SRR28476505	pos	strict	NA	27	27	S	76760	Pseudomonas rhodesiae
SRR28476505	pos	strict	NA	27	27	S	76761	Pseudomonas veronii
SRR28476505	pos	strict	NA	13	13	S	200450	Pseudomonas trivialis
SRR28476505	pos	strict	NA	8	0	S	47883	Pseudomonas synxantha
SRR28476505	pos	strict	NA	8	8	S	198620	Pseudomonas koreensis
SRR28476505	pos	strict	NA	6	6	S	47878	Pseudomonas azotoformans
SRR28476505	pos	strict	NA	3	3	S	46679	Pseudomonas mucidolens
SRR28476505	pos	strict	NA	3	3	S	200451	Pseudomonas poae
SRR28476505	pos	strict	NA	2	2	S	298	Pseudomonas marginalis
SRR28476505	pos	strict	NA	14513	14513	S	2892442	Pseudomonas sp. CIP-10
SRR28476505	pos	strict	NA	226	226	S	2986927	Pseudomonas sp. BT-42-2
SRR28476505	pos	strict	NA	84	84	S	2954088	Pseudomonas sp. FP2262
SRR28476505	pos	strict	NA	80	80	S	2954094	Pseudomonas sp. FP453
SRR28476505	pos	strict	NA	60	60	S	2604941	Pseudomonas sp. C27(2019)
SRR28476505	pos	strict	NA	42	42	S	2954099	Pseudomonas sp. FP818
SRR28476505	pos	strict	NA	41	41	S	2895474	Pseudomonas sp. B21-017
SRR28476505	pos	strict	NA	39	39	S	2479392	Pseudomonas sp. LTJR-52
SRR28476505	pos	strict	NA	30	30	S	2678260	Pseudomonas sp. Ost2
SRR28476508	pos	strict	NA	38687	38687	S	34062	Moraxella osloensis
SRR28476508	pos	strict	NA	1412	1412	S	90241	Moraxella lincolnii
SRR28476508	pos	strict	NA	789	789	S	2953752	Moraxella sp. FZFQ2102
SRR28476508	pos	strict	NA	118	118	S	3076087	Moraxella sp. DOX410
SRR28476508	pos	strict	NA	15	15	S	2904123	Moraxella sp. ZY210820
SRR28476508	pos	strict	NA	491	491	S	90239	Moraxella canis
SRR28476508	pos	strict	NA	466	466	S	29433	Moraxella ovis
SRR28476508	pos	strict	NA	83	83	S	476	Moraxella bovis
SRR28476508	pos	strict	NA	73	73	S	480	Moraxella catarrhalis
SRR28476508	pos	strict	NA	28	28	S	478	Moraxella nonliquefaciens
SRR28476508	pos	strict	NA	6	6	S	2904122	Moraxella nasicaprae
SRR28476508	pos	strict	NA	4	4	S	2904121	Moraxella nasovis
SRR28476508	pos	strict	NA	1	1	S	386891	Moraxella bovoculi
SRR28476508	pos	strict	NA	1	1	S	2904119	Moraxella haemolytica
SRR28476508	pos	strict	NA	13696	13696	S	3064892	Psychrobacter sp. van23A
SRR28476508	pos	strict	NA	3363	3363	S	1720344	Psychrobacter sp. AntiMn-1
SRR28476508	pos	strict	NA	325	325	S	3043330	Psychrobacter sp. WB2
SRR28476508	pos	strict	NA	175	175	S	2517899	Psychrobacter sp. KH172YL61
SRR28476508	pos	strict	NA	80	80	S	2733866	Psychrobacter sp. KCTC 72983
SRR28476508	pos	strict	NA	78	78	S	1415574	Psychrobacter sp. LV10R520-6
SRR28476510	pos	strict	NA	10515	10515	S	3064892	Psychrobacter sp. van23A
SRR28476510	pos	strict	NA	2818	2818	S	1720344	Psychrobacter sp. AntiMn-1
SRR28476510	pos	strict	NA	289	289	S	3043330	Psychrobacter sp. WB2
SRR28476510	pos	strict	NA	55	55	S	2517899	Psychrobacter sp. KH172YL61
SRR28476510	pos	strict	NA	54	54	S	1699621	Psychrobacter sp. P11F6
SRR28476510	pos	strict	NA	40	40	S	2708350	Psychrobacter sp. WY6
SRR28476510	pos	strict	NA	25	25	S	2733866	Psychrobacter sp. KCTC 72983
SRR28476510	pos	strict	NA	25	25	S	1699622	Psychrobacter sp. P2G3
SRR28476510	pos	strict	NA	22	22	S	1028416	Psychrobacter sp. DAB_AL43B
SRR28476510	pos	strict	NA	22	22	S	1415574	Psychrobacter sp. LV10R520-6
SRR28476510	pos	strict	NA	20	20	S	3067275	Psychrobacter sp. M13
SRR28476510	pos	strict	NA	14	14	S	1699624	Psychrobacter sp. P11G5
SRR28476510	pos	strict	NA	11	11	S	2772254	Psychrobacter sp. 28M-43
SRR28476510	pos	strict	NA	1	1	S	571800	Psychrobacter sp. G
SRR28476510	pos	strict	NA	80	80	S	256326	Psychrobacter arenosus
SRR28476510	pos	strict	NA	31	31	S	45610	Psychrobacter urativorans
SRR28476510	pos	strict	NA	12	12	S	861445	Psychrobacter sanguinis
SRR28476510	pos	strict	NA	2706	2706	S	34062	Moraxella osloensis
SRR28476510	pos	strict	NA	305	305	S	90239	Moraxella canis
SRR28476510	pos	strict	NA	115	115	S	90241	Moraxella lincolnii
SRR28476511	pos	strict	NA	2933	2933	S	739141	Methylobacterium sp. XJLW
SRR28476511	pos	strict	NA	2498	2498	S	2984843	Methylobacterium sp. FF17
SRR28476511	pos	strict	NA	980	980	S	3138063	Methylobacterium sp. CB376
SRR28476511	pos	strict	NA	700	700	S	2603276	Methylobacterium sp. WL1
SRR28476511	pos	strict	NA	80	80	S	2202826	Methylobacterium sp. 17Sr1-1
SRR28476511	pos	strict	NA	39	39	S	3038924	Methylobacterium sp. 391_Methyba4
SRR28476511	pos	strict	NA	20	20	S	925818	Methylobacterium sp. AMS5
SRR28476511	pos	strict	NA	5	5	S	2894310	Methylobacterium sp. NMS14P
SRR28476511	pos	strict	NA	1881	13	S	31998	Methylobacterium radiotolerans
SRR28476511	pos	strict	NA	1813	1813	S	2202825	Methylobacterium durans
SRR28476511	pos	strict	NA	1564	1564	S	107400	Methylobacterium fujisawaense
SRR28476511	pos	strict	NA	1497	1497	S	410	Methylobacterium organophilum
SRR28476511	pos	strict	NA	816	816	S	570505	Methylobacterium bullatum
SRR28476511	pos	strict	NA	777	777	S	374432	Methylobacterium tardum
SRR28476511	pos	strict	NA	715	21	S	334852	Methylobacterium oryzae
SRR28476511	pos	strict	NA	665	665	S	2202828	Methylobacterium radiodurans
SRR28476511	pos	strict	NA	533	533	S	269660	Methylobacterium brachiatum
SRR28476511	pos	strict	NA	129	129	S	2051553	Methylobacterium currus
SRR28476511	pos	strict	NA	90	90	S	418223	Methylobacterium phyllosphaerae
SRR28476511	pos	strict	NA	87	0	S	114616	Methylobacterium nodulans
